,SOROS FUND MANAGEMENT LLC,PAULSON & CO.INC. ,TIGER GLOBAL MANAGEMENT LLC,BERKSHIRE HATHAWAY INC,Algo 1,Algo 2,S&P 500,0
2019-01-03,-0.007847805221634974,-0.007403227695160885,-0.008477709865867933,-0.03205291842712465,0.015246094532821431,-0.01179185375178789,-0.02475667621502542,-0.04976231679266829
2019-01-04,0.02988141249291298,0.027031659317464873,0.03356032870388126,0.061341261344090015,0.017621918816810824,0.030509175717565725,0.0343356931888279,0.04183819036625162
2019-01-07,0.009051443647673851,0.014474526781223409,0.01411109840660174,0.017184766514208416,0.014748202984348096,0.016942369145473514,0.00701043468644591,-0.00023585962609007358
2019-01-08,0.010759764672161332,0.008050164280441141,0.0015437655976402453,0.005851461700144389,0.010824927679193965,0.010478993237787464,0.009695296290921585,0.01131197892558977
2019-01-09,0.00862956328484521,-0.0007997282666609706,-0.0005343848097381088,0.01978783764314307,0.00021372270174369048,0.009657618695567666,0.0040980263439003295,0.007316613718097849
2019-01-10,0.002869248956018477,-0.0003879258000246688,0.007422834117905896,0.003162938292108564,0.0030867289268032786,0.0033655538544154154,0.004518445159692908,0.0008974818493773611
2019-01-11,0.011189741475398751,0.004231628670805954,0.002050705238359374,-0.002151893358983248,-0.0051119222578624,0.0038846483481752288,-0.00014634296629478794,-0.007570566569353731
2019-01-14,-0.001998812844672737,-0.005161467852423884,0.007797649465357549,-0.0012533995979159276,-0.0056419957633679066,-0.00665906688811234,-0.005257562801876614,-0.011344651075981555
2019-01-15,0.006396735631367001,0.0028514140568789426,0.012878778172375592,0.02156590644391509,0.0003690504618276813,0.007277293798413442,0.010721711756711327,0.020417001214144987
2019-01-16,0.004426131525724353,0.0006457383903224477,0.0056571463293939575,0.0043541183977042755,-0.0014225979881724278,0.00446948870473074,0.002221966823736654,0.00391172171900378
2019-01-17,0.0036672720027370884,0.007093387858735145,0.0061091071969605615,0.005210365390994953,-0.0008510611301699089,0.004453704159383,0.007591452926111408,0.006762966425004623
2019-01-18,0.004605311400046164,0.005346024985507514,0.009284613760543792,0.01397430317088455,-0.004570147013486564,0.010387498623490149,0.013183052853609212,0.007967543096291625
2019-01-22,-0.01437124332902451,-0.011829806838208556,-0.008773857533629914,-0.022135678107699897,0.0042362447230472325,-0.011538924918288226,-0.014157284018107563,-0.0177585580153727
2019-01-23,-0.0005203754139753158,6.265124082194261e-05,-0.00023972214661716065,0.0018974144579568808,0.009547708870012592,-0.002803795702856012,0.0022028941471379238,0.0024340602478175968
2019-01-24,0.005937358854003705,0.00714610135382321,-0.003747984002294924,0.01217636596258398,-0.002755338133934409,0.005871118430846355,0.001375677416909804,-0.005957174672204986
2019-01-25,0.012897186886609235,0.010721595066177423,0.007475595108699995,0.02118995644715249,0.0003843002624099607,0.010659235327605774,0.0084887201825663,0.014384923316146712
2019-01-28,-0.0007128949067674029,-0.0038583158924014867,0.0020473886062466477,-0.005807228174172453,-0.009026213144247331,-0.0038047457306434173,-0.0078468605052614,-0.006763131500989024
2019-01-29,-0.0047868516741415,-0.007697444954024801,-0.0003124906214998502,-0.007686680253349065,0.005380469253157693,-0.0008038364800144082,-0.001456209694195909,-0.00712920587141715
2019-01-30,0.008519014711551476,0.0105214767522106,0.0015556694592175901,0.027241883952477952,0.004866355101879844,0.011322102062022362,0.015549242424242493,0.03336473737325648
2019-01-31,0.02880118218606098,0.0075981982750084045,0.01880279677521424,0.014584268636705922,-0.0013328809152014034,0.00974269629494425,0.008597377892989533,0.0159323875754435
2019-02-01,0.010911437429214521,0.0060058299050373964,-0.002555570237977034,0.0018096242345730926,0.0029120794429166835,0.0022220535019382035,0.000898635405495396,-0.008289182787563593
2019-02-04,-0.0005143054690184279,-0.0003472787007241518,0.0024415291404606965,0.012529004960408765,0.008289009152788546,0.007477142680353278,0.006776204217207926,0.017528072392489248
2019-02-05,0.005616207546426999,0.004596769402108736,0.006945712534450975,0.016791487773139213,0.002152926904352657,0.0029098739788533923,0.004708481505539597,0.010263127136233452
2019-02-06,-0.0009838758975978523,-0.0015902697132279544,-0.007604538189631026,-0.006489709304609348,-0.0029953478726461825,-0.002425584963979773,-0.0022208423128903254,-0.008848068821352102
2019-02-07,-0.005301009152912761,-0.009291245930654446,-0.008186748238403263,-0.02349143217530192,0.0010755075837482562,-0.007911934186874102,-0.009360745638119394,-0.015267840506717773
2019-02-08,0.002839904776795299,0.002668025989960743,0.0022756778720598447,0.0057388974311036725,-0.003929691419463671,-0.0004606673420517401,0.0006762624489569102,-0.0042137295994454736
2019-02-11,-0.000991148628963101,0.0034654549080399555,0.0001295546106294676,0.007071626572570322,-0.0026864145918893954,0.004897575746783609,0.0007090417596054,-0.00037580747051898144
2019-02-12,0.0,0.0,0.0,0.0,0.0011356425405292107,0.01123378246705852,0.012890250202966858,0.015975230011319765
2019-02-13,0.0,0.0,0.0,0.0,5.8462006299323487e-05,0.0017855805153341754,0.003023976857468691,-0.00032882340111684005
2019-02-14,0.0027954943833679025,0.0019867286640418147,-0.00438081041741456,-0.0039865452393594855,0.002285451144743939,-0.0026182624128671377,-0.0026516238471793185,0.003292813690850105
2019-02-15,0.006410423300310608,0.007684442795678592,0.010388869714152316,0.0059639170283412035,-0.0013102720703420114,0.009945755156530912,0.010878709851296353,0.000974679224938657
2019-02-19,0.003436864633594272,0.0008964918470641957,0.002877195623274486,0.005297558672691549,0.0017548930888205464,0.006377389536277712,0.0014987750396311394,0.005007945142684396
2019-02-20,0.0036501173732585994,-0.0016896330005933267,0.005368630389475104,0.003833474204779863,-6.695673156919234e-06,0.001217532841215703,0.0017771318387196366,-0.0008168556835331797
2019-02-21,-0.0014008593550209893,-0.004179727370719921,-0.0017169329136275113,-0.006759965184203853,-0.00016589667231589868,-0.0009138682488436332,-0.003526412180845262,-0.009802729726491247
2019-02-22,0.0010111408287440948,0.004447318073800721,-0.13981969817201345,0.022028911765199943,0.002395215608404087,0.008799267488405477,0.006411088047050706,0.009435367698050904
2019-02-25,-0.0022423245671645553,-0.003639444539802805,-0.009525103191136973,0.00535817415165596,0.009833902411902112,-0.0009676644638484844,0.0012317960947767492,0.003308239479379231
2019-02-26,-0.006030256397158706,-0.006117630994392775,-0.017294107808948578,-0.0016173241015495776,0.0051124626510157326,-0.0020753386415775974,-0.0007903837831845228,0.002772986225887915
2019-02-27,-0.003738533217298001,-0.013565640707087212,-0.014170033389795169,0.007531696563710888,0.0012143983551255013,0.0005025620395390351,-0.0005440423780378456,0.001981518462366975
2019-02-28,0.001145543104977165,0.017573104188802983,0.0153755874635495,-0.00538724976321292,0.003553270901744457,-0.002876574331815644,-0.0028255466662847617,-0.0010679598903497267
2019-03-01,0.00529167269245745,0.00622676891871321,-0.011270431448536566,0.00659318628332306,-0.0007128547684006805,0.01007735867809878,0.0068953381050032014,0.010841702555515123
2019-03-04,-0.0028722482327970806,-0.0028613618563922967,0.008612022886173909,-0.0011260341882660676,-0.0029314464130407213,0.0020603782965318324,-0.0038806002090102654,0.0021013895686909922
2019-03-05,-0.003056322014676427,-0.006115486410295801,-0.004871187404435817,0.00779501945361849,0.004098144773511274,-0.002190221016652191,-0.0011314768996100177,0.005677881961862289
2019-03-06,-0.008325947871218653,-0.010320531254045195,-0.007947586097280301,0.0007529680466700218,-0.0018755786050370128,-0.015984306017532018,-0.0065241159285216455,-0.0040088546620537695
2019-03-07,-0.007840795253366006,0.0036315519341481033,-0.013210160333660514,-0.019471193982188103,-0.001560050670362717,-0.003297537738912303,-0.008125710368218741,-0.011759796981874978
2019-03-08,0.00035009131852081765,0.003437409054610318,0.004437279172536446,-0.005996404886239426,0.007106012575515386,-0.002993058483730661,-0.0021317385309919112,0.017466124771832327
2019-03-11,0.015435100412043878,0.005009385696620017,0.005323855961204328,0.01940108086266057,6.946057625197705e-05,0.012870952723532263,0.014666049353461608,0.024041430899958062
2019-03-12,-0.00017992570293223764,0.0035143029901680838,-0.002000587620421768,0.0011993393695828305,0.004394199951031412,0.002796914128359903,0.0029533287823806376,0.013434955281177144
2019-03-13,0.0027236847314233703,-0.0010744012605389264,0.010081580109036814,0.0011270387750870194,-0.006888863648820285,0.003846574054230584,0.006949618845646821,0.006401096698474662
2019-03-14,-0.0002754879698124713,0.0019524459299524726,-0.006597195487671348,-0.008241490456194489,-0.010809807223061078,0.007894297714470104,-0.0008680432029370966,-0.0020466804944359778
2019-03-15,0.0032643060354700104,0.003947799656827789,0.005448739571493277,0.005082724562221364,0.001960485946074676,0.00387284677986666,0.004984902865607044,0.0036874904291053965
2019-03-18,0.0066917499684509,-0.0002631076153069012,-0.00029169848045784713,0.0029914629303779967,0.0034612646638457825,0.013355860838090608,0.0037059607153993035,0.007613090624133141
2019-03-19,0.00015387547712819585,0.002039539692283654,0.005608489606040434,0.011595641449648976,-0.002133058851054721,-0.0005042675581490104,-0.0001306063665308388,0.002113177565037002
2019-03-20,-0.004682776252220132,-0.00447232743383974,-0.007398685522526205,-0.0004035281172232175,-0.00916686534492052,0.001008674881390366,-0.0029443226469249018,0.009798886018149303
2019-03-21,0.015108602992484288,0.004746352601447512,0.018897917844559853,0.013332984202319986,3.4580325070125106e-05,0.004713633681424228,0.010852515552911779,0.017939249543083235
2019-03-22,-0.017663963791211712,-0.013697920961199372,-0.01674487079644427,-0.02822963253351274,0.0025141588243985827,-0.02094858431550224,-0.018974527826038257,-0.016706164090896647
2019-03-25,-0.003330150651474573,-0.00042001968567395576,0.0009715033589017263,0.010736800044363282,0.0009728118161412584,-0.002057885858249377,-0.0008390729493592541,-0.008314600054845633
2019-03-26,0.0043869217085481535,0.005640955786481383,0.009190316800934406,0.005378055031502571,0.005454727288329803,0.0056139219187746605,0.007182778484540853,-0.0028313668054967085
2019-03-27,-0.003993551773045057,-0.007321379655556681,-0.004277714780236974,-0.006040575732003561,0.008395202321781977,-0.004457038489627657,-0.004644380264399728,0.0002080218205710029
2019-03-28,0.0032161937982122524,-0.006963165827065465,0.005932333914540511,0.005963608652319152,0.009931761584891927,0.005775298302504382,0.0035895443381801506,0.001674965535150489
2019-03-29,0.00139229526815976,0.0030303527196513524,-0.001276721252198909,0.012783272730143793,-0.0008677856138897659,0.004575618244427209,0.006734293751598397,0.0048188399299538
2019-04-01,0.008999531029756591,0.010072853805209505,0.00397240047124381,0.013181982163713135,0.008159091046778984,0.007257418794710577,0.01156858594411525,0.011085931803946309
2019-04-02,0.00019322987404435388,-0.005619134233625478,-0.006623129005564832,0.0011518363982541135,0.0037762433665017993,-0.0004131447113292184,1.7438676892522764e-05,0.001499691204732589
2019-04-03,0.003561651159036616,0.0013046178196129965,0.005193188543537897,0.003251812703367607,-0.0033368643079460802,0.0002869161559369726,0.0021484075277968806,0.006536988228174056
2019-04-04,0.0012545590766466221,0.010629643093065244,0.008458654432732304,-0.008037017348337283,-0.0035971947082088663,0.0032651108768024205,0.0020846384074615365,0.005729388559673272
2019-04-05,0.006880039148138506,0.006483836787233964,0.009357385605006874,0.006127519892584532,0.0015187468256701653,0.009305580103898332,0.004636398681665099,0.002082695310934672
2019-04-08,0.0004827646618652537,-0.0003101929491055033,0.00015266485787757134,0.0008406162996810185,0.003760895596878536,0.00021767078784181045,0.0010474498226595852,0.005212572828544
2019-04-09,-0.005657423143853868,-0.004396178953767316,-0.006536248669999245,-0.0024973908033333325,0.012012423306169957,-0.0116390778311823,-0.0060674708281390766,-0.005001186803073376
2019-04-10,0.009807689211379422,0.008366442371286142,0.0029117517582366577,0.005268557743590474,-0.0042214117063596535,0.009632209774045115,0.0034778681120144483,0.0041910976112428475
2019-04-11,0.003406255496659183,-0.003958569268566747,-0.0006372765155165937,-0.0004963796592171166,0.001704816218107496,-0.0015676028407268896,3.808587325715429e-05,-0.008023437842294348
2019-04-12,0.005662834745949974,-0.0011648506455798069,0.004216964067625062,0.007315618349390984,-0.005500903048024084,0.004504449908061238,0.006609378462220095,0.004513445126826424
2019-04-15,-0.0014219750926581787,-0.0011562929538363464,0.000397904838832952,-0.010492326227703021,-0.004331256690145887,-0.004571654265478433,-0.0006294261903205811,0.0075217710087310445
2019-04-16,0.002699393557202612,0.00038815954916060486,-0.0008309535029655812,0.0008366994912856196,-0.006944697995208875,0.0028994245895381607,0.000509364739569973,0.0003398526953586333
2019-04-17,-0.0028967397718483445,-0.00646716650672885,-0.004409485527313017,0.003222156994481029,-0.010301027104302385,-0.00522815593836951,-0.002273774879087531,0.009291685295876798
2019-04-18,0.0014479147869519426,0.0012218115295732355,0.0005815485947355813,0.0019160720186994773,-0.0005879163786057691,-0.0012291912496256651,0.0015790653174507785,0.0015453679941990948
2019-04-22,-0.0025857241772120343,-0.0073326511418393405,-0.003640215591685925,-0.001087770487441575,0.0006765626380521518,-0.001935706959538403,0.001012037741434657,0.0012165299858647818
2019-04-23,0.0071673497893243185,0.0034845955775555377,0.006471748970070967,0.013277609434661608,0.004969498560797635,0.009621574221525837,0.008841219132246891,0.011958845935538568
